0.24425547	0.0077226176	0.4465512	-0.29198262	-0.036091216	0.26622626	0.21518663	-0.35239837	-0.25126424	0.05430833	-0.19710055	0.19692612	0.5107129	0.008096963	0.0519379	-0.13541608
-0.50762874	0.24293776	0.46176013	-0.47459266	0.04144574	0.18769589	0.25401562	-0.59974235	0.2010268	0.020218614	-0.12301283	0.66425604	0.7643846	0.49268118	0.35330284	0.0038196566
0.4414539	0.11985817	0.11311465	0.023785122	-0.18451355	-0.1703389	0.3971385	-0.42760986	-0.106061146	0.2876203	0.13444719	-0.24741903	0.308283	-0.38290897	-0.10653833	-0.27327728
0.42303175	-0.15480763	0.29127714	0.08539442	-0.17515239	0.1277765	0.0049446723	-0.1370345	-0.29542118	0.23253235	-0.21650508	-0.16177377	0.23050113	-0.2193513	-0.10349698	0.03326537
0.38877648	-0.0799942	0.27323845	0.07684364	-0.041425034	0.25619304	0.009205924	-0.05802357	-0.22546318	-0.016494345	-0.09092786	0.038319737	-0.024853274	-0.08395256	-0.420741	-0.035027534
0.83330846	0.48656133	-0.715833	0.23539369	-0.40348846	-0.6899472	0.5254459	-0.31663668	0.26013732	0.6040873	0.4552975	-0.85666347	-0.16842204	-0.9095462	-0.04570987	-0.69598967
-0.1342885	0.09776072	0.44161603	-0.28161642	-0.062068228	0.23001157	0.09884322	-0.43124545	-0.06173477	0.14395066	-0.2293311	0.348891	0.6843133	0.20110618	0.35897812	-0.052898582
0.18314657	0.11037828	0.3145423	-0.3259244	0.19434	0.17502466	0.25272945	-0.22554992	-0.052676998	-0.17319162	0.049851865	0.1541764	0.30917752	-0.115512215	0.04781972	-0.17120112
0.9412143	-0.09113677	-0.30420238	0.32621497	0.11770083	-0.14295468	0.15075338	0.18561044	-0.49863762	-0.070597045	0.33127972	-0.73043257	-0.7746434	-0.9013458	-0.7776696	-0.5111555
0.29090732	0.21824758	0.103733204	-0.15941761	-0.12634592	-0.08737185	0.1868692	-0.2687593	0.101310626	0.24564937	-0.0752212	-0.20913577	0.448585	-0.22807209	0.16063015	-0.17728297
0.08860093	0.53283536	0.37599048	-0.65785396	0.30630505	0.49755824	-0.18785542	0.10592552	0.4993848	-0.0548597	-0.17581086	0.16884118	0.63852346	-0.045186613	0.6025846	-0.39961973
0.36421815	0.18067867	0.3051435	-0.61929166	0.7633659	0.53814775	0.048733238	0.16592921	-0.1469313	-0.74722445	0.09686593	0.27741265	-0.16166829	-0.26234907	-0.38096362	-0.32328793
0.5635954	-0.4061502	0.26641336	0.27878729	0.094376236	0.39262024	-0.2182498	0.28272435	-0.6024283	-0.2874534	-0.07466874	-0.14216264	-0.47723123	-0.22423948	-0.84996915	0.15916613
-0.41615027	-0.08076526	0.38893095	-0.18785347	-0.21214186	0.020673184	0.26603538	-0.6240155	-0.066862024	0.18495542	-0.07757682	0.4418107	0.76919895	0.35204694	0.12210996	0.19916646
-0.5381189	-0.312433	0.31246135	0.28524485	-0.19736172	0.18495	0.13272528	-0.54525846	-0.33186254	0.18208593	-0.18083669	0.5149193	0.5121372	0.5027391	-0.38487524	0.45176363
-0.5047892	-0.03424681	0.3678875	-0.30981055	0.28713542	0.19326884	0.38434228	-0.45978191	-0.006922947	-0.34339517	0.031562738	0.7032833	0.61446196	0.41674656	-0.21210508	0.20558749
-0.32717672	-0.23179156	0.23416746	0.018450202	0.18467857	0.13773914	0.39059705	-0.43496495	-0.25284153	-0.26772675	0.10199852	0.6135824	0.31314883	0.33884633	-0.5945969	0.2255754
-0.17232405	-0.25965688	0.28461328	0.2273373	-0.3813192	0.0022426841	0.14123373	-0.54972714	-0.21382816	0.42728424	-0.16504873	0.18738557	0.70678985	0.27448452	0.012142254	0.31703907
0.6508334	0.14835854	-0.55279917	0.58883053	-1.1173462	-0.8947958	0.41248712	-0.69145924	0.1716259	1.2527072	-0.28108603	-1.0365955	0.9836885	-0.71145904	0.44016543	-0.24605918
0.4018055	-0.10160465	0.33214268	-0.1138917	-0.07732847	0.65304095	-0.54369134	0.3350434	-0.301566	-0.0211311	-0.49066353	-0.08976298	-0.056259513	-0.056356728	0.13409275	-0.023901753
0.4416855	0.091023706	0.35798183	-0.17198303	-0.03967546	0.5691205	-0.41897118	0.32655954	-0.16342214	0.11677858	-0.46185774	-0.16111244	0.07606287	-0.15802	0.23552056	-0.13709724
0.11649399	0.19107081	-0.42922148	-0.08569858	0.081702694	-0.5392445	0.6393853	-0.4431648	0.12725295	0.016531961	0.5573204	-0.17543934	0.1749471	-0.42411268	-0.3069514	-0.3078263
-0.28431985	0.251789	0.27418846	-0.46542272	0.5015083	0.11633958	0.2203197	-0.3131189	0.08120091	-0.53350353	0.095716685	0.44089493	0.3239115	0.23475112	-0.32151544	-0.12764777
-0.035053305	0.46693507	-0.11507816	-0.34892777	-0.06785975	-0.39216676	0.38904876	-0.46558592	0.43845877	0.2971709	0.1410174	0.08198527	0.85190225	-0.13477847	0.3353077	-0.3091077
0.083715364	0.06736527	0.008322945	0.032745034	-0.22033472	-0.32263362	0.43107793	-0.4735089	0.10932295	0.28102377	0.23110466	0.014879188	0.44736525	-0.025278226	-0.11144768	0.0129235005
0.61164707	0.11432575	0.07622786	-0.31461433	0.40528533	0.33337227	-0.030376874	0.34532976	-0.19599359	-0.43468598	0.056963064	-0.28970355	-0.43650034	-0.5218245	-0.33524773	-0.4785076
0.3600005	-0.29320547	0.16432372	0.10760582	0.056605868	0.27317995	-0.03379168	0.019918755	-0.42029232	-0.09415189	-0.0864073	-0.00932218	-0.2173544	-0.06111185	-0.49683166	0.053492155
-0.8017864	0.7524117	-0.48234037	-0.8377286	0.8820741	-0.6569595	0.84682345	-0.78521967	0.6767148	-0.96427387	0.75857717	0.9233835	0.50069994	0.3210407	-0.8282166	-0.54197055
0.047224943	0.26208755	0.23381637	-0.16597936	-0.075270884	0.0130662285	0.09198223	-0.24495402	0.12565388	0.26219508	-0.049437653	0.06081778	0.45607877	0.04103478	0.16361977	-0.1556785
0.026702685	0.04345336	0.2040343	-0.048426125	-0.21819389	0.038292907	0.12551384	-0.34300143	0.025277777	0.23779102	-0.06785044	0.1651088	0.48794362	0.048672408	0.14797316	0.017378483
0.3879224	-0.25004983	0.22988914	-0.03886903	0.31069937	0.43688515	-0.19471027	0.2661878	-0.5286699	-0.53144085	-0.08094328	0.03930922	-0.39391363	-0.2028496	-0.7924477	-0.03609523
-0.21871635	0.6352774	-0.442862	-0.8593005	0.9343727	-0.18955714	0.61633193	-0.2626017	0.525452	-0.9633366	0.7371132	0.5771956	-0.15506266	-0.15910509	-0.65320927	-0.5707003
0.3762201	-0.24016728	0.30360436	-0.042789992	0.2148039	1.0415847	-0.977779	0.5611058	-0.54548407	-0.5912115	-0.68832725	-0.024246156	-0.31271946	-0.09078237	-0.351161	0.053128757
0.33143276	-0.19258428	0.16731618	0.035130326	0.2352453	0.31123528	0.015240473	0.05919835	-0.39689347	-0.39224237	-0.009528791	0.14314474	-0.21394698	-0.046925295	-0.61655694	0.07964638
-0.30145776	-0.16225477	0.44250578	-0.14598642	0.037583273	0.7339326	-0.39972803	-0.05482557	-0.16578688	-0.07332089	-0.36577544	0.55832636	0.38681948	0.46137404	0.11314753	0.2595429
0.6922335	0.12914316	0.12997776	-0.17103836	0.13602078	0.32965583	-0.35265946	0.3810962	-0.1643086	-0.08503797	-0.29171187	-0.5888718	-0.2775249	-0.6510845	0.050892964	-0.409297
0.25260162	0.32985318	-0.14694628	-0.12875485	-0.10115801	-0.32592624	0.30930516	-0.32106215	0.29866385	0.25779238	0.17165925	-0.2640521	0.45827773	-0.30821303	0.17128319	-0.2544452
0.7417573	-0.45040625	-0.74851984	0.75973386	-0.9457588	-0.7644103	0.6863854	-0.676134	-0.33262047	0.9265272	0.564924	-0.93360436	0.38798383	-0.83973974	-0.49714503	0.2609869
-0.15019035	0.00440177	0.43216825	-0.1850951	-0.20981844	0.45148045	-0.21954095	-0.12630431	0.023351785	0.19705816	-0.35525402	0.2725609	0.5929105	0.27885005	0.38805786	0.08802492
0.13856885	-0.15393248	0.11064802	-0.049460437	0.09771532	0.059736576	0.235953	-0.22459802	-0.2906848	-0.20676261	0.0861218	0.11573492	0.054061957	0.0027506715	-0.49492738	0.05318742
-0.058753695	0.2190135	0.37657282	-0.3924951	-0.05552576	0.31214428	-0.08423031	-0.18815808	0.16206129	0.15601596	-0.1741367	0.24043526	0.6376437	0.1597106	0.43672782	-0.090512276
0.040573776	-0.3307327	0.456138	0.30771324	-0.35552892	0.297293	-0.15270524	-0.17965996	-0.39126018	0.26193926	-0.38198778	0.12008605	0.24085748	0.30012247	-0.12395893	0.26906565
-0.09544449	-0.00013600691	-0.31378454	-0.027159696	0.27743822	-0.5531512	0.64727753	-0.62318873	-0.1017417	-0.27218527	0.63208854	0.21573254	0.016933579	-0.09951518	-0.83150566	-0.06061147
0.13945542	-0.22539978	0.40011558	0.14887454	-0.17084515	0.40388557	-0.2814824	-0.0344456	-0.32473317	0.15878062	-0.38439026	0.12604502	0.17137516	0.18073624	-0.10763609	0.15855691
-0.20029937	-0.5403868	0.34732103	0.25793195	-0.06602585	0.09537693	0.24080549	-0.42878908	-0.5695782	-0.19324127	-0.014318451	0.48850116	0.16689564	0.37481523	-0.7838871	0.4804643
-0.03242221	0.12235968	-0.12715249	-0.20221168	0.31529275	-0.20723365	0.46184576	-0.3168161	-0.03514214	-0.40150246	0.37523124	0.24919365	0.039152283	-0.23240457	-0.5816916	-0.19282818
